87.3156 	EXP 	fixation: autoDraw = False
87.5995 	EXP 	grating: autoDraw = False
88.1513 	EXP 	New trial (rep=36, index=0): None
88.1560 	DATA 	Keypress: up
88.1612 	EXP 	fixation: autoDraw = False
88.1612 	EXP 	grating: autoDraw = False
88.1612 	EXP 	grating: ori = 0.0
88.1612 	EXP 	fixation: autoDraw = True
89.1439 	EXP 	grating: autoDraw = True
89.1493 	EXP 	fixation: autoDraw = False
89.4328 	EXP 	grating: autoDraw = False
89.7347 	EXP 	New trial (rep=37, index=0): None
89.7396 	DATA 	Keypress: up
89.7448 	EXP 	fixation: autoDraw = False
89.7448 	EXP 	grating: autoDraw = False
89.7448 	EXP 	grating: ori = -2.0
89.7448 	EXP 	fixation: autoDraw = True
90.7269 	EXP 	grating: autoDraw = True
90.7439 	EXP 	fixation: autoDraw = False
91.0161 	EXP 	grating: autoDraw = False
92.4508 	EXP 	New trial (rep=38, index=0): None
92.4556 	DATA 	Keypress: down
92.4608 	EXP 	fixation: autoDraw = False
92.4608 	EXP 	grating: autoDraw = False
92.4608 	EXP 	grating: ori = 0.0
92.4608 	EXP 	fixation: autoDraw = True
93.4437 	EXP 	grating: autoDraw = True
93.4495 	EXP 	fixation: autoDraw = False
93.7330 	EXP 	grating: autoDraw = False
94.2010 	EXP 	New trial (rep=39, index=0): None
94.2057 	DATA 	Keypress: up
94.2109 	EXP 	fixation: autoDraw = False
94.2109 	EXP 	grating: autoDraw = False
94.2109 	EXP 	grating: ori = 0.0
94.2109 	EXP 	fixation: autoDraw = True
95.1937 	EXP 	grating: autoDraw = True
95.1992 	EXP 	fixation: autoDraw = False
95.4828 	EXP 	grating: autoDraw = False
95.9173 	EXP 	New trial (rep=40, index=0): None
95.9222 	DATA 	Keypress: up
95.9274 	EXP 	fixation: autoDraw = False
95.9274 	EXP 	grating: autoDraw = False
95.9274 	EXP 	grating: ori = -1.0
95.9274 	EXP 	fixation: autoDraw = True
96.9104 	EXP 	grating: autoDraw = True
96.9155 	EXP 	fixation: autoDraw = False
97.1996 	EXP 	grating: autoDraw = False
97.6071 	EXP 	New trial (rep=41, index=0): None
97.6116 	DATA 	Keypress: up
97.6165 	EXP 	fixation: autoDraw = False
97.6165 	EXP 	grating: autoDraw = False
97.6165 	EXP 	grating: ori = 0.0
97.6165 	EXP 	fixation: autoDraw = True
98.6013 	EXP 	grating: autoDraw = True
98.6109 	EXP 	fixation: autoDraw = False
98.9002 	EXP 	grating: autoDraw = False
99.2064 	EXP 	New trial (rep=42, index=0): None
99.2112 	DATA 	Keypress: up
99.2154 	EXP 	fixation: autoDraw = False
99.2154 	EXP 	grating: autoDraw = False
99.2154 	EXP 	grating: ori = 0.0
99.2154 	EXP 	fixation: autoDraw = True
100.2009 	EXP 	grating: autoDraw = True
100.2110 	EXP 	fixation: autoDraw = False
100.4944 	EXP 	grating: autoDraw = False
100.7354 	EXP 	New trial (rep=43, index=0): None
100.7403 	DATA 	Keypress: up
100.7451 	EXP 	fixation: autoDraw = False
100.7451 	EXP 	grating: autoDraw = False
100.7451 	EXP 	grating: ori = -1.0
100.7451 	EXP 	fixation: autoDraw = True
101.7272 	EXP 	grating: autoDraw = True
101.7442 	EXP 	fixation: autoDraw = False
102.0171 	EXP 	grating: autoDraw = False
102.3249 	EXP 	New trial (rep=44, index=0): None
102.3296 	DATA 	Keypress: up
102.3344 	EXP 	fixation: autoDraw = False
102.3344 	EXP 	grating: autoDraw = False
102.3344 	EXP 	grating: ori = 0.0
102.3344 	EXP 	fixation: autoDraw = True
103.3179 	EXP 	grating: autoDraw = True
103.3277 	EXP 	fixation: autoDraw = False
103.6112 	EXP 	grating: autoDraw = False
103.9844 	EXP 	New trial (rep=45, index=0): None
103.9890 	DATA 	Keypress: up
103.9943 	EXP 	fixation: autoDraw = False
103.9943 	EXP 	grating: autoDraw = False
103.9943 	EXP 	grating: ori = -4.0
103.9943 	EXP 	fixation: autoDraw = True
104.9772 	EXP 	grating: autoDraw = True
104.9827 	EXP 	fixation: autoDraw = False
105.2672 	EXP 	grating: autoDraw = False
105.6247 	EXP 	New trial (rep=46, index=0): None
105.6292 	DATA 	Keypress: down
105.6341 	EXP 	fixation: autoDraw = False
105.6341 	EXP 	grating: autoDraw = False
105.6341 	EXP 	grating: ori = 1.0
105.6341 	EXP 	fixation: autoDraw = True
106.6184 	EXP 	grating: autoDraw = True
106.6278 	EXP 	fixation: autoDraw = False
106.9170 	EXP 	grating: autoDraw = False
107.5243 	EXP 	New trial (rep=47, index=0): None
107.5292 	DATA 	Keypress: up
107.5336 	EXP 	fixation: autoDraw = False
107.5336 	EXP 	grating: autoDraw = False
107.5336 	EXP 	grating: ori = 0.0
107.5336 	EXP 	fixation: autoDraw = True
108.5185 	EXP 	grating: autoDraw = True
108.5280 	EXP 	fixation: autoDraw = False
108.8165 	EXP 	grating: autoDraw = False
109.1025 	EXP 	New trial (rep=48, index=0): None
109.1073 	DATA 	Keypress: up
109.1123 	EXP 	fixation: autoDraw = False
109.1123 	EXP 	grating: autoDraw = False
109.1123 	EXP 	grating: ori = 0.0
109.1123 	EXP 	fixation: autoDraw = True
110.0941 	EXP 	grating: autoDraw = True
110.1112 	EXP 	fixation: autoDraw = False
110.3948 	EXP 	grating: autoDraw = False
110.6181 	EXP 	New trial (rep=49, index=0): None
110.6227 	DATA 	Keypress: up
110.6280 	EXP 	fixation: autoDraw = False
110.6280 	EXP 	grating: autoDraw = False
110.6280 	EXP 	grating: ori = 0.0
110.6280 	EXP 	fixation: autoDraw = True
111.6109 	EXP 	grating: autoDraw = True
111.6162 	EXP 	fixation: autoDraw = False
111.9005 	EXP 	grating: autoDraw = False
112.1511 	EXP 	New trial (rep=50, index=0): None
112.1558 	DATA 	Keypress: up
112.1610 	EXP 	fixation: autoDraw = False
112.1610 	EXP 	grating: autoDraw = False
112.1610 	EXP 	grating: ori = 0.0
112.1610 	EXP 	fixation: autoDraw = True
113.1442 	EXP 	grating: autoDraw = True
113.1497 	EXP 	fixation: autoDraw = False
113.4335 	EXP 	grating: autoDraw = False
113.7693 	EXP 	New trial (rep=51, index=0): None
113.7741 	DATA 	Keypress: up
113.7789 	EXP 	fixation: autoDraw = False
113.7789 	EXP 	grating: autoDraw = False
113.7789 	EXP 	grating: ori = 0.0
113.7789 	EXP 	fixation: autoDraw = True
114.7610 	EXP 	grating: autoDraw = True
114.7780 	EXP 	fixation: autoDraw = False
115.0515 	EXP 	grating: autoDraw = False
115.3854 	EXP 	New trial (rep=52, index=0): None
115.3903 	DATA 	Keypress: up
115.3954 	EXP 	fixation: autoDraw = False
115.3954 	EXP 	grating: autoDraw = False
115.3954 	EXP 	grating: ori = 0.0
115.3954 	EXP 	fixation: autoDraw = True
116.3776 	EXP 	grating: autoDraw = True
116.3949 	EXP 	fixation: autoDraw = False
116.6668 	EXP 	grating: autoDraw = False
117.0016 	EXP 	New trial (rep=53, index=0): None
117.0063 	DATA 	Keypress: up
117.0116 	EXP 	fixation: autoDraw = False
117.0116 	EXP 	grating: autoDraw = False
117.0116 	EXP 	grating: ori = 0.0
117.0116 	EXP 	fixation: autoDraw = True
117.9943 	EXP 	grating: autoDraw = True
117.9997 	EXP 	fixation: autoDraw = False
118.2838 	EXP 	grating: autoDraw = False
118.4529 	EXP 	New trial (rep=54, index=0): None
118.4578 	DATA 	Keypress: up
118.4625 	EXP 	fixation: autoDraw = False
118.4625 	EXP 	grating: autoDraw = False
118.4625 	EXP 	grating: ori = 4.0
118.4625 	EXP 	fixation: autoDraw = True
119.4444 	EXP 	grating: autoDraw = True
119.4616 	EXP 	fixation: autoDraw = False
119.7336 	EXP 	grating: autoDraw = False
120.0689 	EXP 	New trial (rep=55, index=0): None
120.0736 	DATA 	Keypress: down
120.0787 	EXP 	fixation: autoDraw = False
120.0787 	EXP 	grating: autoDraw = False
120.0787 	EXP 	grating: ori = -3.0
120.0787 	EXP 	fixation: autoDraw = True
121.0614 	EXP 	grating: autoDraw = True
121.0671 	EXP 	fixation: autoDraw = False
121.3505 	EXP 	grating: autoDraw = False
121.5854 	EXP 	New trial (rep=56, index=0): None
121.5901 	DATA 	Keypress: down
121.5953 	EXP 	fixation: autoDraw = False
121.5953 	EXP 	grating: autoDraw = False
121.5953 	EXP 	grating: ori = 0.0
121.5953 	EXP 	fixation: autoDraw = True
122.5778 	EXP 	grating: autoDraw = True
122.5837 	EXP 	fixation: autoDraw = False
122.8674 	EXP 	grating: autoDraw = False
123.1587 	EXP 	New trial (rep=57, index=0): None
123.1633 	DATA 	Keypress: up
123.1681 	EXP 	fixation: autoDraw = False
123.1681 	EXP 	grating: autoDraw = False
123.1681 	EXP 	grating: ori = 1.0
123.1681 	EXP 	fixation: autoDraw = True
124.1526 	EXP 	grating: autoDraw = True
124.1615 	EXP 	fixation: autoDraw = False
124.4502 	EXP 	grating: autoDraw = False
124.7594 	EXP 	New trial (rep=58, index=0): None
124.7640 	DATA 	Keypress: up
124.7696 	EXP 	fixation: autoDraw = False
124.7696 	EXP 	grating: autoDraw = False
124.7696 	EXP 	grating: ori = 0.0
124.7696 	EXP 	fixation: autoDraw = True
125.7526 	EXP 	grating: autoDraw = True
125.7619 	EXP 	fixation: autoDraw = False
126.0505 	EXP 	grating: autoDraw = False
126.4013 	EXP 	New trial (rep=59, index=0): None
126.4059 	DATA 	Keypress: up
126.4111 	EXP 	fixation: autoDraw = False
126.4111 	EXP 	grating: autoDraw = False
126.4111 	EXP 	grating: ori = 0.0
126.4111 	EXP 	fixation: autoDraw = True
127.3945 	EXP 	grating: autoDraw = True
127.3999 	EXP 	fixation: autoDraw = False
127.6838 	EXP 	grating: autoDraw = False
128.3744 	EXP 	New trial (rep=60, index=0): None
128.3791 	DATA 	Keypress: up
